PG1,PG2,PG3,PG5,VM4,VM1,VM5,VM3,Feas,SM_index,Over_index,Under_index,N_1
0.25788607154788146,1.5895363165347012,4.417684957021517,2.0548198255329093,0.9185797580952743,0.9109145737676108,0.9135976540931552,0.9590258856089239,1.0,0.0,0.0,0.0011017600000000007,0.0
0.2564743815886856,1.594334065596475,4.416946058282127,2.05546572085122,0.9193812475599672,0.9128195110437226,0.915815861813258,0.9602552574245939,1.0,0.0,0.0,0.001021160000000001,0.0
0.2578546904488728,1.6021638561053606,4.414977722414195,2.057989613763856,0.9265804270525332,0.9086926389761139,0.9083307538435675,0.9624192185941716,1.0,0.0,0.0,0.0011958400000000014,0.0
0.23315344958950168,1.603190152900043,4.431412622481752,2.007600462058582,0.9416304540062488,0.9370735267358301,0.9193151895343735,0.9824897561002869,1.0,0.0,0.0,0.00063612,0.0
0.2335281314703615,1.6151809691011476,4.398935359188723,1.954287097130399,0.9676729349184494,0.9817324763592834,0.9698674651571015,1.015298981294204,1.0,0.0,0.0,0.0,1.0
0.2095201714307721,1.544609617331913,4.476752129640041,1.9928828652606527,0.915681090063303,0.9102697246775644,0.9046851810106169,0.9338997987893961,1.0,0.0,0.0,0.0013450400000000018,0.0
0.24340331462131062,1.531189203224644,4.470641285502865,2.0506096484823377,0.9112808740820859,0.9440160405769875,0.9414969864929413,0.9430910465899014,1.0,0.0,0.0,8.303999999999866e-5,0.0
0.3191623646886346,1.4177586779716125,4.465662166618656,1.8706609792844364,0.9110467533573814,0.9108271510769298,0.917918592380487,0.9418220980342265,1.0,0.0,0.0,0.001105480000000001,0.0
0.3200295328475808,1.4401857714652007,4.534472082138129,1.9282108236224245,0.9157648563342298,0.9182746541577599,0.9104617548278756,0.9554189334904174,1.0,0.0,0.0,0.0011405200000000003,0.0
0.32187367152446844,1.4205262555937792,4.525417691837818,1.917836903332376,0.9283228600189084,0.9272235323264775,0.9162743079113272,0.9555472828435346,1.0,0.0,0.0,0.0008434400000000019,0.0
0.35020756895331173,1.392710526817598,4.518029100541285,1.923837241878787,0.903309067508796,0.9131944315960853,0.9210963437135439,0.9519105517574391,1.0,0.0,0.0,0.0010052800000000018,0.0
0.2823919420522249,1.3289984511542214,4.462282021713839,1.9925858253415423,0.9319392000018634,0.9466571227613964,0.9558537881538088,0.9813123333300028,1.0,0.0,0.0,0.0,1.0
0.31152427298662716,1.304576683129192,4.458133431045498,1.9968145929152574,0.9543304931753633,0.9466230126915057,0.9491023492408479,0.9934351743194971,1.0,0.0,0.0,0.0,1.0
0.3428599188859813,1.264826452333509,4.455577695670793,1.9721796258646394,0.9471541800573844,0.940367930962274,0.9431711900808085,0.9869168663473051,1.0,0.0,0.0,0.0,0.0
0.3353876036730814,1.362032557659146,4.345266889585103,2.1293350359923027,0.99476628983225,0.9979747251946725,1.003392382828155,1.036770251296071,1.0,0.0,0.0,0.0,1.0
0.18324850188864877,1.2183462311868847,4.4261176976076815,2.25919594419198,1.002275858611504,0.9972487793486372,1.0003381632125694,1.0406952708802706,1.0,0.0,0.0,0.0,1.0
0.18924154190092868,1.2143485173777802,4.441402324581474,2.2609265450734184,1.0098793054140844,1.0010952500592125,1.0028090424242284,1.0353414924984499,1.0,0.0,0.0,0.0,1.0
0.11539873905664505,1.1969820121559989,4.417745590296419,2.372873305234735,0.9890695097066811,1.0081322830092712,0.9984602258312666,1.0380603593943882,1.0,0.0,0.0,0.0,1.0
0.13785466702918622,1.1728430163724444,4.397091695413922,2.362393823157575,0.9864141625330103,0.9998357715063849,1.0085119697878113,1.0330959218253295,1.0,0.0,0.0,0.0,1.0
0.2067178616699773,1.172984128202814,4.460733960242926,2.313989694007141,1.0071642781242147,1.0190113955942122,1.0239014739066101,1.0525614238528527,1.0,0.0,0.0,0.0,1.0
0.20938047535192134,1.1678051266899359,4.471120094284159,2.297248061840191,1.0053702509681166,1.0269458889953167,1.01821309707415,1.0549353816397098,1.0,0.0,0.0,0.0,1.0
0.20975261978591356,1.171359300250517,4.46460465148055,2.292481921699723,1.0005669255566259,1.0212826776125052,1.0122173639779903,1.0499263454200265,1.0,0.0,0.0,0.0,1.0
0.221458650787499,1.2527532438039362,4.501163487347939,2.2523700058069207,0.9734715086951566,0.9668566272008511,0.9718620664727929,0.9987710571181835,1.0,0.0,0.0,0.0,1.0
0.28327776389382725,1.2498020090849407,4.530848009119905,2.2832928917603352,0.9493681746820177,0.95462376179184,0.9630702773914593,0.9375840160009671,1.0,0.0,0.0,0.0,1.0
0.2629734885942629,1.1787806826841005,4.5750644678670165,2.211818234083569,0.9192754311742966,0.9246591724546114,0.9209827449163506,0.9654438828630025,1.0,0.0,0.0,0.0007528399999999991,0.0
0.2829080912931859,1.3403246621391025,4.484452342769551,2.131344910497893,0.9024730865746516,0.9058593370580837,0.9119912123562199,0.9483300612143798,1.0,0.0,0.0,0.0013158400000000015,0.0
0.33811631149770205,1.384235668927091,4.586469043486687,2.192019473739444,0.9577284429065525,0.9634808266512447,0.955011297142578,0.9892464206475043,1.0,0.0,0.0,0.0,1.0
0.2770001787141623,1.334105668453193,4.619720776778101,2.134623643157695,0.9268612928588932,0.9391933678783263,0.9476922994481595,0.9757070212397779,1.0,0.0,0.0,0.0,1.0
0.30803330676692303,1.402483002135477,4.682896583219109,2.1281209212065813,0.9241664069698086,0.9432850552571349,0.9364234501898722,0.9760639478775905,1.0,0.0,0.0,0.00016767999999999894,0.0
0.36043727574218665,1.4253845585877227,4.586920733755525,2.0292552607263503,0.966651137278473,0.9558136104074109,0.957159268573194,1.0041894215847225,1.0,0.0,0.0,0.0,1.0
0.3345216118956705,1.4738349346200657,4.577705152041228,2.033706619917665,0.9599112766306289,0.9542313775353104,0.9571264575298264,0.9998506265104163,1.0,0.0,0.0,0.0,1.0
0.3122567721712496,1.4761688405303912,4.495550804127692,1.9729291122734247,0.9532107584339878,0.9461185671587496,0.9486804122847633,0.9926760268621332,1.0,0.0,0.0,0.0,1.0
0.3073908477565981,1.4745345649779116,4.547413579786434,1.9565985674539335,0.9458210512004441,0.9650564171511058,0.9619088354449545,0.9966925039129634,1.0,0.0,0.0,0.0,1.0
0.3278884398665194,1.433285607009516,4.5615840681350655,1.9411240806003098,0.962793839909158,0.9692072618027021,0.9756350394600716,1.0076724625998845,1.0,0.0,0.0,0.0,1.0
0.3412556032498562,1.4950811802472848,4.592521912189107,1.9730574453936822,0.9268565845021383,0.9359332031958428,0.9384338527796612,0.9742897098543083,1.0,0.0,0.0,7.404000000000189e-5,0.0
0.35535780470832357,1.344590414857135,4.573063945499305,1.9765055707523513,0.9263296520558155,0.9402258953965635,0.9491314769407261,0.97577190976443,1.0,0.0,0.0,0.0,1.0
0.17979981529065578,1.5601694828939472,4.467760557838846,2.0924722479163895,0.9840386614948292,0.9919364953373891,0.9882460475075858,0.9691039528755298,1.0,0.0,0.0,0.0,1.0
0.17626187689080045,1.573120772131729,4.471149456909914,2.068292076939966,0.9735156391132076,0.9825393909087764,0.9880643620223584,0.962837660018583,1.0,0.0,0.0,0.0,1.0
0.2950116056097455,1.4003476514470912,4.466493988041108,2.124786319638105,0.9729768668689625,0.9732367797370922,0.9804567215415912,0.9991934321807547,1.0,0.0,0.0,0.0,1.0
0.2546174644848613,1.3869932449168818,4.494562092711965,2.111907963162266,0.9503395807714267,0.9427508240309429,0.9438306961235491,0.9897063754722586,1.0,0.0,0.0,0.0,1.0
0.31582719667419795,1.4349620427129879,4.512403652537687,2.0742170651293645,0.959425125834003,0.9732157323719541,0.9693047019669273,1.0074375643750741,1.0,0.0,0.0,0.0,1.0
0.307087703439508,1.3927820408172351,4.5230640812552085,2.0741154405470628,0.9693568303753723,0.9663374030868797,0.9597947782239618,1.0088347894448881,1.0,0.0,0.0,0.0,1.0
0.28641051442794774,1.3988980873985182,4.482049950867757,2.0592110367042946,0.9685430393260727,0.9816000515369021,0.991449608039563,1.0072128893256458,1.0,0.0,0.0,0.0,1.0
0.19951301817110711,1.4475937960396377,4.520426058630942,2.10797196518705,0.981621070646967,0.9880143998805917,1.0003176355174916,0.9899504120602854,1.0,0.0,0.0,0.0,1.0
0.17455327111790586,1.4876155615102105,4.511794888161127,2.113020481367596,0.9835264392951206,0.9931684199672616,0.9946525627664394,0.9656834009853887,1.0,0.0,0.0,0.0,1.0
0.3643416386191311,1.4985054312352446,4.668872374589102,2.133079529379189,1.0076957505627313,1.003701667997139,1.0067272574487909,1.0467414197252316,1.0,0.0,0.0,0.0,1.0
0.33382916470315593,1.4857169972739335,4.672297143385311,2.191768620352276,0.9754530489671571,0.9715264463771036,0.9748125235096777,1.0156956615949166,1.0,0.0,0.0,0.0,1.0
0.3466721021233634,1.4941719685880943,4.66022988185548,2.1751468105150447,0.9446474129252758,0.9551476635657421,0.9628597799362578,0.9920861315236005,1.0,0.0,0.0,0.0,1.0
0.27759925740519886,1.5278719649658148,4.855332524949439,2.2534499330826723,0.9907739458429946,0.995027259073763,0.9915335298673047,0.9937306337100028,1.0,0.0,0.0,0.0,1.0
0.11999988101522616,1.533101161747057,4.82960816128319,2.244293147251339,0.940077850784163,0.9310270206556234,0.9348896022013543,0.9690025676305282,1.0,0.0,0.0,0.00025192000000000107,0.0
0.1704052876185097,1.5622126356908683,4.808602923827487,2.1555705188828505,0.9055054830340031,0.9227124716623128,0.9140756010831979,0.940825958452721,1.0,0.0,0.0,0.0010903600000000014,0.0
0.3399233506395256,1.6448950008522056,4.876824542187612,2.0681458138429596,0.9025181480704333,0.9255230969074235,0.9195486270173268,0.9312728898479482,1.0,0.0,0.0,0.000913400000000002,0.0
0.314290274735348,1.6988298710804406,4.882918344562778,2.277227893409174,1.0210655426095159,1.019084862131369,1.0218652022326373,1.0608096121803237,1.0,0.0,0.0,0.0,1.0
0.2547766616701685,1.691265263926507,4.89401748600191,2.3135765560510317,1.0334868231616654,1.04668518474852,1.035511093886294,1.0778161635026215,1.0,0.0,0.0,0.0,1.0
0.20099648170945475,1.6899278509967666,4.890077781537921,2.3681038048308225,1.0544378619385855,1.058559411549378,1.050990480647528,1.0946459346559927,1.0,0.0,0.0,0.0,1.0
0.16365243565205462,1.6958733609211474,4.825428759761885,2.3839093640277706,1.0546599734373463,1.07154204706909,1.0913997555217745,1.0346891973746721,1.0,0.7521773370704612,0.0,0.0,0.0
0.16425953360022502,1.6949717122861405,4.830893441047625,2.386820515367755,1.0483986776613368,1.0718529662756877,1.090566351767707,1.0391377339129724,1.0,0.9772203653521698,0.0,0.0,0.0
0.15631016402858686,1.6717510405652725,4.7746234092876705,2.432191481164538,1.0634602774050799,1.0886997494423125,1.0877278617323214,1.0755957383785268,1.0,0.0,0.0,0.0,1.0
0.1606125055092638,1.6771097243578372,4.777595557541052,2.4287087232636875,1.0677025280665406,1.0905054185382608,1.0888884059403388,1.0782532549281767,1.0,0.0,0.0,0.0,1.0
0.38236121877861257,1.5602041323755564,4.840324622733099,2.4213166010275113,0.9644020123960728,0.9749324037706857,0.96746740333869,0.9769853460421593,1.0,0.0,0.0,0.0,1.0
0.38245884821372894,1.5613490970302655,4.840020551392891,2.4214362644797154,0.9648516475273764,0.9746022236213607,0.9668363425825475,0.9774666015548146,1.0,0.0,0.0,0.0,1.0
0.3045367949293147,1.5575340988711173,4.833230875767234,2.335247329633516,0.996523917045517,1.0312477022882822,1.048838688537305,0.9152987916344341,1.0,0.9784198846350896,0.0,0.0,0.0
0.3042537646651406,1.5572331793405074,4.82339341480832,2.3424704064305937,0.9933182444664284,1.0280974874866484,1.045750611168398,0.9117164990577544,1.0,0.9802852811502907,0.0,0.0,0.0
0.292004814658412,1.557109760930004,4.832734441251017,2.341969607474718,0.9895033320483883,1.0243465673694023,1.0420711063726062,0.9074846938668087,1.0,0.9646060426342894,0.0,0.0,0.0
0.38402193330372836,1.5298972454684174,4.922068454941705,2.389130322219268,0.9798620978061701,0.9947942679544224,1.0029747922078527,1.0248447145385062,1.0,0.018407514916484676,0.0,0.0,0.0
0.39790121630841746,1.6084756126167299,4.9420351162307306,2.418537907428838,0.9795313874430744,0.973187803660679,0.9681739210227611,1.000081183244549,1.0,0.25153342783666066,0.0,0.0,0.0
0.37028466327947124,1.5943446107067822,4.85661560943853,2.410030519928603,0.9868956182041809,1.008434915332646,1.0210287782845076,0.9495182915239181,1.0,0.4412336489949221,0.0,0.0,0.0
0.34644809448918684,1.618678162396405,4.863169467806031,2.4334424755042177,0.9712399870092654,0.9984897813318655,1.0181341203296033,0.9576474435304513,1.0,1.1282526379735045,0.0,0.0,0.0
0.3802368674369674,1.6813318064833398,5.001490655383604,2.4665746986310824,1.0004101895658901,1.018219709161891,1.0130388372785053,1.0173838027274724,1.0,0.3098062517282859,0.0,0.0,0.0
0.37873224611287826,1.530755908112444,5.151539973536107,2.517094597246541,0.9679253393330319,0.9641621902452389,0.9731101051755721,0.9746931767710955,1.0,0.2731235193686769,0.0,0.0,0.0
0.3707146952668498,1.598781376312906,5.152651209333113,2.5148033705559074,0.9623031904438553,0.9735019828271388,0.9721394522848961,0.9675339374452407,1.0,0.3641863279590941,0.0,0.0,0.0
0.3713001652012955,1.669582981859325,5.180134344090604,2.5039816449747785,0.9828982173201649,1.0168480051057194,1.0292130622553468,0.9303422428953444,1.0,1.4671963609989294,0.0,0.0,0.0
0.35116555647165204,1.656983592177212,5.177194471934855,2.499976160164125,0.9896192053944298,1.0238342027304417,1.0376432436643952,0.9321170553538775,1.0,1.5400683136970859,0.0,0.0,0.0
0.3569466310704371,1.699058301076268,5.0566029198217075,2.2019931717150842,1.0665886542710121,1.0750512604039408,1.0864943475028408,1.0774551957614786,1.0,0.017926392465752082,0.0,0.0,0.0
0.34187386183848884,1.6306448849236619,5.008079587580023,2.3393038285121803,1.0596237076165052,1.0483819320809948,1.0502847542245095,1.0856137719313539,1.0,0.06905646267862633,0.0,0.0,0.0
0.2750955909175272,1.566435030725335,5.031993962222621,2.3778073474431385,1.0010912943240187,1.0145113809142454,1.022619648725203,1.048236301438577,1.0,0.0,0.0,0.0,1.0
0.38194281004615066,1.5922057274646828,5.0768569734726645,2.3024694923869866,0.9945862661757712,0.9848231771419105,0.9860813150289564,1.0322926268043902,1.0,0.013188236226617678,0.0,0.0,0.0
0.39106096213857783,1.6088420758641662,5.091297390614767,2.2213352724970434,1.0213127325490625,1.0282103268260687,1.0180772819644666,1.0438728017564904,1.0,0.0,0.0,0.0,1.0
0.39314207142381496,1.6660428561633467,5.05073543663372,2.165234023278243,1.0097171767750017,1.0164516941448192,1.0224040915550625,1.0537732654180965,1.0,0.0,0.0,0.0,1.0
0.3900059541381417,1.614314520106327,4.971538593756155,2.241357376211547,0.9998167731577088,1.0270060406136412,1.0459419770488556,1.0112233372754444,1.0,1.4692937122237901,0.0,0.0,0.0
0.2116502283993989,1.5464448145689353,5.113150570361353,2.0602378679973223,0.985994387783254,0.9951423906398309,0.9912026569960015,0.9751869767540012,1.0,0.0,0.0,0.0,1.0
0.16775018056648466,1.5240125462085359,5.095479088179282,2.059339627317478,0.9730838046704089,0.974543943465746,0.9618358615690922,1.0027279426532452,1.0,0.0,0.0,0.0,1.0
0.133513405200386,1.6152462771525224,5.068535333022982,2.0982388422019995,0.9782985544717927,0.9753413005328344,0.9686362573231991,1.0194712228614942,1.0,0.0,0.0,0.0,1.0
0.16740797185611941,1.5201372168909004,5.017095956785533,2.069136414802883,1.010252428910448,1.0194727145742333,1.0278698999121008,1.045956659346774,1.0,0.0,0.0,0.0,1.0
0.20209679138361963,1.4227670851850622,5.017120333517283,1.9987975988623692,1.008164509291392,1.02342489168748,1.0197688408196757,1.0558292369123783,1.0,0.0,0.0,0.0,1.0
0.26137757699831066,1.5524776624336734,5.099206124967565,1.887903619120217,0.9661474375804296,0.9932673616130884,1.0064705661185152,0.9842046610228828,1.0,0.0,0.0,0.0,1.0
0.2765825730745066,1.3823759745602755,5.174927596369392,1.9236171252329095,0.960921665580734,0.9812405319209792,1.002287673667924,0.9480282254903416,1.0,0.12712125090829457,0.0,0.0,0.0
0.22365662500490643,1.271175029978109,5.194896374386836,1.8521803826612318,0.9162506379913261,0.9449051700892277,0.965382427308552,0.9172344089049809,1.0,0.1372999506710536,0.0,0.0,0.0
0.1692268636571399,1.1663054283572807,5.197399721903125,1.957298985077165,0.9465064307269008,0.9712284312584847,0.9917869366150543,0.9483708304536997,1.0,0.12454297106208785,0.0,0.0,0.0
0.16825248937511111,1.164634101401244,5.1935802309698325,1.9569716080010806,0.9467007081006328,0.971335475479255,0.9919065523038392,0.9482926871292386,1.0,0.11801566861529,0.0,0.0,0.0
0.2097146233886232,1.1826412708813014,5.179279987500577,1.7988152475035464,0.9446379316563573,0.9700460788530532,0.9744210712581287,0.9201647066603587,1.0,0.0,0.0,0.0,1.0
